id,date,latitude,longitude,place_desc,title,description,source,links,filters
,2022-08-18,46.778809,31.952894,Halytsynove,Shelling at Halytsynove,Alternate place names: Galitsynove,DEFMON,[],[]
,2022-08-18,46.896676,32.079967,Mykolaiv,Shelling at Mykolaiv,Alternate place names: Mykolaiv,DEFMON,[],[]
,2022-08-19,52.199226,33.295925,Pushkari,Shelling at Pushkari,Alternate place names: Pushkari,DEFMON,[],[]
,2022-08-19,51.215133,34.507118,Pavlivka,Shelling at Pavlivka,"Alternate place names: Pavlivka, Pavlovka",DEFMON,[],[]
,2022-08-19,51.025553,35.257599,Myropillya,Shelling at Myropillya,"Alternate place names: Myropilla, Myropillia, Myropyllya",DEFMON,[],[]
,2022-08-19,49.946466,36.320958,Kharkiv,Shelling at Kharkiv,Alternate place names: Kharkiv,DEFMON,[],[]
,2022-08-19,50.110312,36.509024,Petrivka,Shelling at Petrivka,"Alternate place names: Petrivka, Petrovka, ",DEFMON,[],[]
,2022-08-19,50.067479,36.761951,Staryi Saltiv,Shelling at Staryi Saltiv,"Alternate place names: Stary Saltiv, Staryi Saltiv, Stary Saltov, Stariy Saltiv",DEFMON,[],[]
,2022-08-19,49.7705,36.80604,Korobochkyne,Shelling at Korobochkyne,"Alternate place names: Korobochkine, Korobochkino",DEFMON,[],[]
,2022-08-19,49.319265,36.911716,Chepil',Shelling at Chepil',"Alternate place names: Chepil, Chepilya, Chepily",DEFMON,[],[]
,2022-08-19,49.35342,36.810817,Husarivka,Shelling at Husarivka,"Alternate place names: Husarivka, Gusarivka",DEFMON,[],[]
,2022-08-19,50.23905,36.171461,Prudyanka,Shelling at Prudyanka,Alternate place names: Prudyanka,DEFMON,[],[]
,2022-08-19,49.029481,37.108731,Virnopillya,Shelling at Virnopillya,"Alternate place names: Virnopilla, Vernopillya, Virnopillia",DEFMON,[],[]
,2022-08-19,50.266659,35.958499,Zolochiv,Shelling at Zolochiv,"Alternate place names: Zolochiv, Zlochiv",DEFMON,[],[]
,2022-08-19,49.804015,36.898771,Lebiazhe,Shelling at Lebiazhe,Alternate place names: Lebyazhe,DEFMON,[],[]
,2022-08-19,49.827361,36.680712,Chuhuiv,Shelling at Chuhuiv,"Alternate place names: Chuguiv, Chuguyev, Chuguyivm Chuhuiv",DEFMON,[],[]
,2022-08-19,50.070957,36.630331,Shestakove,Shelling at Shestakove,Alternate place names: Shestakove,DEFMON,[],[]
,2022-08-19,49.445406,36.692349,Milova,Shelling at Milova,Alternate place names: Milova.,DEFMON,[],[]
,2022-08-19,50.205752,36.158556,Slatyne,Shelling at Slatyne,"Alternate place names: Slatyne, Slatine, Slatyny, Slatina",DEFMON,[],[]
,2022-08-19,49.541038,36.750096,Yavirs'ke,Shelling at Yavirs'ke,"Alternate place names: Yavirske, Yavirsky",DEFMON,[],[]
,2022-08-19,50.351485,36.105839,Sosnivka,Shelling at Sosnivka,Alternate place names: Sosnivka,DEFMON,[],[]
,2022-08-19,49.030919,37.250141,Sulyhivka,Shelling at Sulyhivka,"Alternate place names: Suligivka, Sulygivka",DEFMON,[],[]
,2022-08-19,49.367397,37.063603,Zalyman,Shelling at Zalyman,Alternate place names: Zalyman,DEFMON,[],[]
,2022-08-19,50.305977,36.062526,Duvanka,Shelling at Duvanka,Alternate place names: Duvanka,DEFMON,[],[]
,2022-08-19,50.201125,36.323641,Velyki Prokhody,Shelling at Velyki Prokhody,"Alternate place names: Velyki Prohody, Velikie Prokhody",DEFMON,[],[]
,2022-08-19,48.988236,37.252156,,Shelling at ,"Alternate place names: Dibrivne, Dibrovny, Dibrivny, Dibrovne",DEFMON,[],[]
,2022-08-19,48.925875,38.184257,Hryhorivka,Shelling at Hryhorivka,Alternate place names: Hryhorivka,DEFMON,[],[]
,2022-08-19,48.991568,37.355302,Mazanivka,Shelling at Mazanivka,Alternate place names: Mazanivka,DEFMON,[],[]
,2022-08-19,49.239537,36.923625,Protopopivka,Shelling at Protopopivka,"Alternate place names: Protopopivka, Protopivka",DEFMON,[],[]
,2022-08-19,48.989922,37.596182,Sydorove,Shelling at Sydorove,"Alternate place names: Sydorove, Sydorovo",DEFMON,[],[]
,2022-08-19,49.015081,37.316511,Dovhen'ke,Shelling at Dovhen'ke,"Alternate place names: Dovhenky, Dovgenky, Dovgenke, Dovgenki",DEFMON,[],[]
,2022-08-19,49.014432,37.506881,Bohorodychne,Shelling at Bohorodychne,"Alternate place names: Bogorodichny, Bogorodichne, Bogorodychny, Bogorodicne",DEFMON,[],[]
,2022-08-19,48.862652,38.08794,Sivers'k,Shelling at Sivers'k,Alternate place names: Siversk,DEFMON,[],[]
,2022-08-19,49.022278,37.648427,Pryshyb,Shelling at Pryshyb,Alternate place names: Pryshyb,DEFMON,[],[]
,2022-08-19,48.596926,37.982069,Bakhmut,Shelling at Bakhmut,Alternate place names: Bakhmut,DEFMON,[],[]
,2022-08-19,48.758817,38.242351,Berestove,Shelling at Berestove,"Alternate place names: Berestove, Berestovo, Berestov, Berestov, Berestovka",DEFMON,[],[]
,2022-08-19,48.145252,37.738001,Avdiivka,Shelling at Avdiivka,"Alternate place names: Avdiivka, Avdiyivka",DEFMON,[],[]
,2022-08-19,48.094422,37.726703,Opytne,Shelling at Opytne,"Alternate place names: Opytne, Opytny",DEFMON,[],[]
,2022-08-19,48.249226,37.785387,Novobakhmutivka,Shelling at Novobakhmutivka,Alternate place names: Novobakhmutivka,DEFMON,[],[]
,2022-08-19,47.778024,37.247411,Vuhledar,Shelling at Vuhledar,"Alternate place names: Vuhledar,  Vugledar, Vugledar, Coal",DEFMON,[],[]
,2022-08-19,48.735848,38.209602,Bilohorivka,Shelling at Bilohorivka,"Alternate place names: Bilohorivka, Belogorivka, Belogorovka, Bilorogovka, Bilogorivka",DEFMON,[],[]
,2022-08-19,48.431823,38.020586,Zaitseve,Shelling at Zaitseve,"Alternate place names: Zaitseve, Zaitsevo, Zaytseve, Zaytsevo, Zaytsevo",DEFMON,[],[]
,2022-08-19,48.705791,38.134292,Yakovlivka,Shelling at Yakovlivka,Alternate place names: Yakovlivka,DEFMON,[],[]
,2022-08-19,48.692717,38.07341,Soledar,Shelling at Soledar,Alternate place names: Soledar,DEFMON,[],[]
,2022-08-19,48.745938,38.152234,Vesele,Shelling at Vesele,"Alternate place names: Vesele, Veselaya,  Vesely",DEFMON,[],[]
,2022-08-19,48.08264,37.621653,Pervomais'ke,Shelling at Pervomais'ke,"Alternate place names: Pervomaiske, Pervomaiskyi, Pervomayske",DEFMON,[],[]
,2022-08-19,48.806004,38.245328,Spirne,Shelling at Spirne,"Alternate place names: Spirne, Spirnyi,Spirnye, Spirna",DEFMON,[],[]
,2022-08-19,48.516824,38.124907,Vershyna,Shelling at Vershyna,"Alternate place names: Vershyna, Vershina",DEFMON,[],[]
,2022-08-19,48.471804,38.094036,Kodema,Shelling at Kodema,Alternate place names: Kodema,DEFMON,[],[]
,2022-08-19,48.208162,37.788033,Novoselivka Druha,Shelling at Novoselivka Druha,"Alternate place names: Novoselivka Druga,  ​​Novoselyvka Drugoi",DEFMON,[],[]
,2022-08-19,48.817388,38.208305,Ivano-Dar'ivka,Shelling at Ivano-Dar'ivka,"Alternate place names: Ivano-Daryivka, Ivano-Dariivka",DEFMON,[],[]
,2022-08-19,48.753613,38.080756,Rozdolivka,Shelling at Rozdolivka,"Alternate place names: Rozdolivka, Rozdil'ne",DEFMON,[],[]
,2022-08-19,48.057774,37.572427,Nevel's'ke,Shelling at Nevel's'ke,"Alternate place names: Nevelske, Nevelsky, Nevelskyi, Nevelski",DEFMON,[],[]
,2022-08-19,47.99328,37.505353,Krasnohorivka,Shelling at Krasnohorivka,Alternate place names: Krasnohorivka,DEFMON,[],[]
,2022-08-19,48.103427,37.55407,Netailove,Shelling at Netailove,"Alternate place names: Netaylove, Netaylovy, Netaylovye",DEFMON,[],[]
,2022-08-19,47.854118,37.473527,Novomykhailivka,Shelling at Novomykhailivka,"Alternate place names: Novomykhailivka, Novomykhaylivka",DEFMON,[],[]
,2022-08-19,48.061785,37.66532,Pisky,Shelling at Pisky,"Alternate place names: Pisky, Piskiym Piskivy",DEFMON,[],[]
,2022-08-19,47.726348,37.153582,Shevchenko,Shelling at Shevchenko,Alternate place names: Shebchnko,DEFMON,[],[]
,2022-08-19,47.750546,37.21134,Pavlivka,Shelling at Pavlivka,Alternate place names: Pavlivka,DEFMON,[],[]
,2022-08-19,48.095517,37.670183,Vodyane,Shelling at Vodyane,"Alternate place names: Vodyanyi, Vodyane, Vodyanny",DEFMON,[],[]
,2022-08-19,48.367108,37.89052,Zalizne,Shelling at Zalizne,Alternate place names: Zalizne,DEFMON,[],[]
,2022-08-19,47.778148,37.076934,Prechystivka,Shelling at Prechystivka,"Alternate place names: Prychystivka, Prechistivka, Prychistivka",DEFMON,[],[]
,2022-08-19,48.153853,37.683547,Lastochkyne,Shelling at Lastochkyne,Alternate place names: Lastochkine,DEFMON,[],[]
,2022-08-19,47.647177,36.151581,Zaliznychne,Shelling at Zaliznychne,"Alternate place names: Zaliznychne,Zaliznychny",DEFMON,[],[]
,2022-08-19,47.650279,36.294567,Hulyaipole,Shelling at Hulyaipole,"Alternate place names: Huliaipole, Huliaipilm, Gulyaipole, Gulyaypole",DEFMON,[],[]
,2022-08-19,47.579359,36.032024,Charivne,Shelling at Charivne,"Alternate place names: Charivne, Charivny",DEFMON,[],[]
,2022-08-19,47.549458,35.583744,Shcherbaky,Shelling at Shcherbaky,"Alternate place names: Shcherbaky, Shcherbaki",DEFMON,[],[]
,2022-08-19,47.817084,36.578666,Temyrivka,Shelling at Temyrivka,Alternate place names: Temyrivka,DEFMON,[],[]
,2022-08-19,47.839867,36.847816,Velyka Novosilka,Shelling at Velyka Novosilka,"Alternate place names: Velyka Novosilka, Velika Novosilka, Veliky Novosilka, Velikay Novosilka",DEFMON,[],[]
,2022-08-19,47.832241,36.804251,Vremivka,Shelling at Vremivka,"Alternate place names: Vremivka, Time, Uremivka",DEFMON,[],[]
,2022-08-19,47.713027,36.48893,Poltavka,Shelling at Poltavka,Alternate place names: Poltavka,DEFMON,[],[]
,2022-08-19,47.789922,36.993237,Zolota Nyva,Shelling at Zolota Nyva,"Alternate place names: Zolota Nyva, Zolota Niva, Zolotaya Niva",DEFMON,[],[]
,2022-08-19,47.83732,37.109308,Novoukrainka,Shelling at Novoukrainka,"Alternate place names: Novoukrainskyi, Novoukrayinka",DEFMON,[],[]
,2022-08-19,47.537099,35.704753,Novoandriivka,Shelling at Novoandriivka,"Alternate place names: Novoandriivka, Novoandriivka ",DEFMON,[],[]
,2022-08-19,47.938845,37.51388,Mar'inka,Shelling at Mar'inka,"Alternate place names: Marinkam, Mariinka, Maryinka, Maryinka",DEFMON,[],[]
,2022-08-19,47.838704,36.690244,Novosilka,Shelling at Novosilka,Alternate place names: Novosilka,DEFMON,[],[]
,2022-08-19,47.536674,35.887566,Mala Tokmachka,Shelling at Mala Tokmachka,"Alternate place names: Mala Tokmachka, Malya Tokmachka",DEFMON,[],[]
,2022-08-19,47.709286,36.588067,Stepove,Shelling at Stepove,"Alternate place names: Stepovoy,Chersovne",DEFMON,[],[]
,2022-08-19,47.591045,35.77513,Preobrazhenka,Shelling at Preobrazhenka,Alternate place names: Preobrazhenka,DEFMON,[],[]
,2022-08-19,47.584253,36.262031,Dorozhnyanka,Shelling at Dorozhnyanka,"Alternate place names: Drozhnyanka, Dorozhnianka, Dorozhnyyanka, Dorozhyanka,Doronka, Dorozhnyanta",DEFMON,[],[]
,2022-08-19,47.591046,36.700897,Samiilivka,Shelling at Samiilivka,Alternate place names: Samiilivka,DEFMON,[],[]
,2022-08-19,47.224329,33.10285,Bila Krynytsya,Shelling at Bila Krynytsya,Alternate place names: Bila Krynytsia,DEFMON,[],[]
,2022-08-19,47.196176,33.069568,Lozove,Shelling at Lozove,Alternate place names: Lozovoy,DEFMON,[],[]
,2022-08-19,46.927801,32.122424,Mykolaivs'ke,Shelling at Mykolaivs'ke,Alternate place names: Mykolaivske,DEFMON,[],[]
,2022-08-19,47.158741,32.360236,Nove Zhyttya,Shelling at Nove Zhyttya,Alternate place names: Novy Zhitto,DEFMON,[],[]
,2022-08-20,52.184029,32.913319,Oleksandrivka,Shelling at Oleksandrivka,Alternate place names: Oleksandrivka,DEFMON,[],[]
,2022-08-20,51.145989,34.271389,Bilopillya,Shelling at Bilopillya,"Alternate place names: Bilopylla, Bilopyl, Bilopillia",DEFMON,[],[]
,2022-08-20,50.769953,35.267354,Krasnopillya,Shelling at Krasnopillya,"Alternate place names: Krasnopill, Krasnopilla",DEFMON,[],[]
,2022-08-20,50.128546,36.39534,Rus'ki Tyshky,Shelling at Rus'ki Tyshky,"Alternate place names: Rusk Tyshky, Ruski Tyshky, Ruski Tyshki, Rusky Tyshky, Russki Tyshki",DEFMON,[],[]
,2022-08-20,50.131667,36.79342,Verkhnii Saltiv,Shelling at Verkhnii Saltiv,"Alternate place names: Verhniy Saltiv, , Verkhniy Saltiv, Verkhniy Saltov, Verkhnyi Saltov",DEFMON,[],[]
,2022-08-20,49.7705,36.80604,Korobochkyne,Shelling at Korobochkyne,"Alternate place names: Korobochkine, Korobochkino",DEFMON,[],[]
,2022-08-20,49.364304,36.694153,Asiivka,Shelling at Asiivka,Alternate place names: Asiivka,DEFMON,[],[]
,2022-08-20,49.319265,36.911716,Chepil',Shelling at Chepil',"Alternate place names: Chepil, Chepilya, Chepily",DEFMON,[],[]
,2022-08-20,49.35342,36.810817,Husarivka,Shelling at Husarivka,"Alternate place names: Husarivka, Gusarivka",DEFMON,[],[]
,2022-08-20,50.23905,36.171461,Prudyanka,Shelling at Prudyanka,Alternate place names: Prudyanka,DEFMON,[],[]
,2022-08-20,50.266659,35.958499,Zolochiv,Shelling at Zolochiv,"Alternate place names: Zolochiv, Zlochiv",DEFMON,[],[]
,2022-08-20,49.858186,36.91454,Pechenihy,Shelling at Pechenihy,"Alternate place names: Pechenigy, Pechenyga,Pechenygi, Pechenegy",DEFMON,[],[]
,2022-08-20,49.827361,36.680712,Chuhuiv,Shelling at Chuhuiv,"Alternate place names: Chuguiv, Chuguyev, Chuguyivm Chuhuiv",DEFMON,[],[]
,2022-08-20,50.070957,36.630331,Shestakove,Shelling at Shestakove,Alternate place names: Shestakove,DEFMON,[],[]
,2022-08-20,50.169027,36.266878,Pytomnyk,Shelling at Pytomnyk,"Alternate place names: Pytomnyk, Pitomnyk, Pytomnik",DEFMON,[],[]
,2022-08-20,50.034519,36.670598,Pishchane,Shelling at Pishchane,"Alternate place names: Pishchane, Pischane",DEFMON,[],[]
,2022-08-20,50.351485,36.105839,Sosnivka,Shelling at Sosnivka,Alternate place names: Sosnivka,DEFMON,[],[]
,2022-08-20,49.030919,37.250141,Sulyhivka,Shelling at Sulyhivka,"Alternate place names: Suligivka, Sulygivka",DEFMON,[],[]
,2022-08-20,49.79889,36.899718,Leb'yazhe,Shelling at Leb'yazhe,"Alternate place names: Lebyazhi, Leb Yazhye",DEFMON,[],[]
,2022-08-20,49.367397,37.063603,Zalyman,Shelling at Zalyman,Alternate place names: Zalyman,DEFMON,[],[]
,2022-08-20,50.305977,36.062526,Duvanka,Shelling at Duvanka,Alternate place names: Duvanka,DEFMON,[],[]
,2022-08-20,50.201125,36.323641,Velyki Prokhody,Shelling at Velyki Prokhody,"Alternate place names: Velyki Prohody, Velikie Prokhody",DEFMON,[],[]
,2022-08-20,50.271281,36.073895,Karasivka,Shelling at Karasivka,Alternate place names: Karasivka,DEFMON,[],[]
,2022-08-20,50.085153,36.45347,Chernyaky,Shelling at Chernyaky,Alternate place names: Chernyak,DEFMON,[],[]
,2022-08-20,48.99808,37.433424,Dolyna,Shelling at Dolyna,"Alternate place names: Dolyna, Dolini",DEFMON,[],[]
,2022-08-20,48.991568,37.355302,Mazanivka,Shelling at Mazanivka,Alternate place names: Mazanivka,DEFMON,[],[]
,2022-08-20,49.239537,36.923625,Protopopivka,Shelling at Protopopivka,"Alternate place names: Protopopivka, Protopivka",DEFMON,[],[]
,2022-08-20,48.989922,37.596182,Sydorove,Shelling at Sydorove,"Alternate place names: Sydorove, Sydorovo",DEFMON,[],[]
,2022-08-20,49.015081,37.316511,Dovhen'ke,Shelling at Dovhen'ke,"Alternate place names: Dovhenky, Dovgenky, Dovgenke, Dovgenki",DEFMON,[],[]
,2022-08-20,48.816875,38.072955,Zvanivka,Shelling at Zvanivka,Alternate place names: Zvanivka,DEFMON,[],[]
,2022-08-20,49.522096,36.64037,Andriivka,Shelling at Andriivka,"Alternate place names: Andriivka,Andriyivka",DEFMON,[],[]
,2022-08-20,48.904235,37.731252,Raihorodok,Shelling at Raihorodok,"Alternate place names: Raigorodka, Raigorodok",DEFMON,[],[]
,2022-08-20,48.71879,37.576403,Kramatorsk,Shelling at Kramatorsk,Alternate place names: Kramatorsk,DEFMON,[],[]
,2022-08-20,48.596926,37.982069,Bakhmut,Shelling at Bakhmut,Alternate place names: Bakhmut,DEFMON,[],[]
,2022-08-20,48.400446,37.969482,Maiors'ka station,Shelling at Maiors'ka station,"Alternate place names: Mayorsky, Mayorsk",DEFMON,[],[]
,2022-08-20,48.145252,37.738001,Avdiivka,Shelling at Avdiivka,"Alternate place names: Avdiivka, Avdiyivka",DEFMON,[],[]
,2022-08-20,48.249226,37.785387,Novobakhmutivka,Shelling at Novobakhmutivka,Alternate place names: Novobakhmutivka,DEFMON,[],[]
,2022-08-20,47.778024,37.247411,Vuhledar,Shelling at Vuhledar,"Alternate place names: Vuhledar,  Vugledar, Vugledar, Coal",DEFMON,[],[]
,2022-08-20,48.735848,38.209602,Bilohorivka,Shelling at Bilohorivka,"Alternate place names: Bilohorivka, Belogorivka, Belogorovka, Bilorogovka, Bilogorivka",DEFMON,[],[]
,2022-08-20,48.431823,38.020586,Zaitseve,Shelling at Zaitseve,"Alternate place names: Zaitseve, Zaitsevo, Zaytseve, Zaytsevo, Zaytsevo",DEFMON,[],[]
,2022-08-20,48.745938,38.152234,Vesele,Shelling at Vesele,"Alternate place names: Vesele, Veselaya,  Vesely",DEFMON,[],[]
,2022-08-20,47.83663313,36.68425809,Novoselivka,Shelling at Novoselivka,"Alternate place names: Novoselivka, Novoselyvka",DEFMON,[],[]
,2022-08-20,48.806004,38.245328,Spirne,Shelling at Spirne,"Alternate place names: Spirne, Spirnyi,Spirnye, Spirna",DEFMON,[],[]
,2022-08-20,48.471804,38.094036,Kodema,Shelling at Kodema,Alternate place names: Kodema,DEFMON,[],[]
,2022-08-20,48.663465,38.097144,Bakhmuts'ke,Shelling at Bakhmuts'ke,"Alternate place names: Bakhmutske, Bakhmutsky",DEFMON,[],[]
,2022-08-20,48.319248,37.767678,Sukha Balka,Shelling at Sukha Balka,"Alternate place names: Sukha Balka, Sukhoi Balka",DEFMON,[],[]
,2022-08-20,48.753613,38.080756,Rozdolivka,Shelling at Rozdolivka,"Alternate place names: Rozdolivka, Rozdil'ne",DEFMON,[],[]
,2022-08-20,48.057774,37.572427,Nevel's'ke,Shelling at Nevel's'ke,"Alternate place names: Nevelske, Nevelsky, Nevelskyi, Nevelski",DEFMON,[],[]
,2022-08-20,47.99328,37.505353,Krasnohorivka,Shelling at Krasnohorivka,Alternate place names: Krasnohorivka,DEFMON,[],[]
,2022-08-20,47.854118,37.473527,Novomykhailivka,Shelling at Novomykhailivka,"Alternate place names: Novomykhailivka, Novomykhaylivka",DEFMON,[],[]
,2022-08-20,48.061785,37.66532,Pisky,Shelling at Pisky,"Alternate place names: Pisky, Piskiym Piskivy",DEFMON,[],[]
,2022-08-20,47.726348,37.153582,Shevchenko,Shelling at Shevchenko,Alternate place names: Shebchnko,DEFMON,[],[]
,2022-08-20,47.750546,37.21134,Pavlivka,Shelling at Pavlivka,Alternate place names: Pavlivka,DEFMON,[],[]
,2022-08-20,48.250273,37.686329,Keramik,Shelling at Keramik,Alternate place names: Keramik,DEFMON,[],[]
,2022-08-20,48.095517,37.670183,Vodyane,Shelling at Vodyane,"Alternate place names: Vodyanyi, Vodyane, Vodyanny",DEFMON,[],[]
,2022-08-20,47.778148,37.076934,Prechystivka,Shelling at Prechystivka,"Alternate place names: Prychystivka, Prechistivka, Prychistivka",DEFMON,[],[]
,2022-08-20,48.281669,37.774016,Oleksandropil,Shelling at Oleksandropil,"Alternate place names: Oleksandropil, Alexandropol, Oleksandropol,Rozivka",DEFMON,[],[]
,2022-08-20,47.983004,37.301904,Kurakhove,Shelling at Kurakhove,"Alternate place names: Kurakhove, Kurakhovo",DEFMON,[],[]
,2022-08-20,47.88970118,36.74042784,Burlats'ke,Shelling at Burlats'ke,"Alternate place names: Burlatske, Burlatsky",DEFMON,[],[]
,2022-08-20,47.885384,37.308427,,Shelling at ,Alternate place names: Elizavetivka,DEFMON,[],[]
,2022-08-20,47.704236,36.941112,Oktyabrs'ke,Shelling at Oktyabrs'ke,Alternate place names: Kermenchyk,DEFMON,[],[]
,2022-08-20,47.647177,36.151581,Zaliznychne,Shelling at Zaliznychne,"Alternate place names: Zaliznychne,Zaliznychny",DEFMON,[],[]
,2022-08-20,47.579359,36.032024,Charivne,Shelling at Charivne,"Alternate place names: Charivne, Charivny",DEFMON,[],[]
,2022-08-20,47.549458,35.583744,Shcherbaky,Shelling at Shcherbaky,"Alternate place names: Shcherbaky, Shcherbaki",DEFMON,[],[]
,2022-08-20,47.832241,36.804251,Vremivka,Shelling at Vremivka,"Alternate place names: Vremivka, Time, Uremivka",DEFMON,[],[]
,2022-08-20,47.734746,36.535643,Ol'hivs'ke,Shelling at Ol'hivs'ke,"Alternate place names: Olhivske, Olgivskyi, Olgivske",DEFMON,[],[]
,2022-08-20,47.652738,36.377279,Chervone,Shelling at Chervone,"Alternate place names: Chervone, Chervony",DEFMON,[],[]
,2022-08-20,47.522091,35.995838,Bilohir'ya,Shelling at Bilohir'ya,"Alternate place names: Bilogirya, Biloghirya, Bilogorivka, Biloghira",DEFMON,[],[]
,2022-08-20,47.537099,35.704753,Novoandriivka,Shelling at Novoandriivka,"Alternate place names: Novoandriivka, Novoandriivka ",DEFMON,[],[]
,2022-08-20,47.526835,35.824365,Novodanylivka,Shelling at Novodanylivka,Alternate place names: Novodanilivka,DEFMON,[],[]
,2022-08-20,47.735299,36.537112,Ol'hivs'ke,Shelling at Ol'hivs'ke,Alternate place names: Olgivske,DEFMON,[],[]
,2022-08-20,47.966089,36.461771,Velykomykhailivka,Shelling at Velykomykhailivka,"Alternate place names: Velyka Mykhailivka, Velikomykhailivka",DEFMON,[],[]
,2022-08-20,47.938845,37.51388,Mar'inka,Shelling at Mar'inka,"Alternate place names: Marinkam, Mariinka, Maryinka, Maryinka",DEFMON,[],[]
,2022-08-20,47.838704,36.690244,Novosilka,Shelling at Novosilka,Alternate place names: Novosilka,DEFMON,[],[]
,2022-08-20,47.549394,35.550356,Mali Shcherbaky,Shelling at Mali Shcherbaky,"Alternate place names: Mali Shcherbaki, Maly Shcherbaki, Maliy Shcherbaki",DEFMON,[],[]
,2022-08-20,47.60901,36.056539,Huliaipilske,Shelling at Huliaipilske,"Alternate place names: Gulyaipilske, Gulyaipilskyi,Gulyapilske",DEFMON,[],[]
,2022-08-20,47.536674,35.887566,Mala Tokmachka,Shelling at Mala Tokmachka,"Alternate place names: Mala Tokmachka, Malya Tokmachka",DEFMON,[],[]
,2022-08-20,47.709286,36.588067,Stepove,Shelling at Stepove,"Alternate place names: Stepovoy,Chersovne",DEFMON,[],[]
,2022-08-20,47.805964,36.623268,Novopil',Shelling at Novopil',"Alternate place names: Novopol, Novopolya",DEFMON,[],[]
